// ItemIndex	Sub Index	Sub Group	Group	Index	Model Path	Model File	Name	Rank	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Combat Power	Attack Success Rate	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump (Ném được ra ngoài)	Use (S�? dụng)	Transaction	Personal Store	Store Warehouse	Sell to NPC	Expensive Item	Repair	Overlap
6658	2	26	13	2	"Data\Item\"	"helper03.bmd"	"Ky?? Lân"	0	5	46	0	0	25	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	25	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6659	3	26	13	3	"Data\Item\"	"helper04.bmd"	"Qua?�i Điê?�u"	0	5	46	0	0	110	8	49	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	110	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6660	4	26	13	4	"Data\Item\"	"darkhorsehorn.bmd"	"Chiê?�n Ma??"	0	5	46	0	0	218	8	62	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6661	5	26	13	5	"Data\Item\"	"spiritbill.bmd"	"Quạ Tinh"	0	5	46	0	0	0	1	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6663	7	26	13	7	"Data\Item\"	"covenant.bmd"	"Cuộn giấy của Qu�?"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6664	8	26	13	8	"Data\Item\"	"ring01.bmd"	"Nhâ?�n Băng"	0	4	31	1	0	20	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	20	0	0	2	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0
6665	9	26	13	9	"Data\Item\"	"ring02.bmd"	"Nhâ?�n Độc"	0	4	31	1	0	17	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	17	0	0	4	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0
6666	10	26	13	10	"Data\Item\"	"ring01.bmd"	"Nhâ?�n Biê?�n Hi??nh"	0	4	33	0	0	0	10	0	1	1	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
6667	11	26	13	11	"Data\Item\"	"summonbook.bmd"	"Thư triệu tập"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6668	12	26	13	12	"Data\Item\"	"necklace01.bmd"	"Dây Chuyê??n Se?�t"	0	2	30	1	0	21	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	21	0	0	3	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0
6669	13	26	13	13	"Data\Item\"	"necklace02.bmd"	"Dây Chuyê??n Lư?�a"	0	2	29	1	0	13	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	13	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1	0
6670	14	26	13	14	"Data\Item\"	"Quest04.bmd"	"Lông Vu??"	0	0	0	0	0	78	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0
6671	15	26	13	15	"Data\Item\"	"Quest05.bmd"	"Bình nước phép"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
6672	16	26	13	16	"Data\Item\"	"EventBloodCastle00.bmd"	"Tha?�nh Chi??"	0	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6673	17	26	13	17	"Data\Item\"	"EventBloodCastle01.bmd"	"Nanh Ma?�u"	0	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6674	18	26	13	18	"Data\Item\"	"EventBloodCastle02.bmd"	"A?�o Ta??ng Hi??nh"	0	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6675	19	26	13	19	"Empty"	"Empty"	"Gậy Thiên Sư??"	0	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6676	20	26	13	20	"Empty"	"Empty"	"Nhẫn Phù Thủy"	0	4	31	0	0	0	10	0	1	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6677	21	26	13	21	"Data\Item\"	"firering.bmd"	"Nhâ?�n Lư?�a"	0	4	31	1	0	30	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	30	0	0	3	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1	0
6678	22	26	13	22	"Data\Item\"	"groundring.bmd"	"Nhâ?�n Đâ?�t"	0	4	31	1	0	38	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	38	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0
6679	23	26	13	23	"Data\Item\"	"windring.bmd"	"Nhâ?�n Gio??"	0	4	31	1	0	44	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	44	0	0	2	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0
6680	24	26	13	24	"Data\Item\"	"manaring.bmd"	"Nhâ?�n Phép Thuật"	0	4	31	1	0	47	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	47	0	0	3	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
6681	25	26	13	25	"Data\Item\"	"icenecklace.bmd"	"Dây Chuyê??n Băng"	0	2	30	1	0	34	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	34	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0
6682	26	26	13	26	"Data\Item\"	"windnecklace.bmd"	"Dây Chuyê??n Gio??"	0	2	29	1	0	42	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	42	0	0	2	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0
6683	27	26	13	27	"Data\Item\"	"waternecklace.bmd"	"Dây Chuyê??n Nươ?�c"	0	2	30	1	0	46	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	46	0	0	4	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0
6684	28	26	13	28	"Data\Item\"	"agnecklace.bmd"	"Dây Chuyê??n Năng Lực"	0	2	29	1	0	50	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	50	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0
6685	29	26	13	29	"Data\Item\"	"eventchaoscastle.bmd"	"Giáp Hỗn Nguyên"	0	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6686	30	26	13	30	"Data\Item\"	"DarkLordRobe.bmd"	"A?�o Choa??ng Chu?�a Tê??"	0	6	26	1	0	150	7	0	2	3	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
6687	31	26	13	31	"Data\Item\"	"darkhorsesoul.bmd"	"Linh Hô??n Thu?? Nuôi"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6688	32	26	13	32	"Data\Item\"	"fr_1.bmd"	"Ma?�nh Vơ?? A?�o Gia?�p"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	20
6689	33	26	13	33	"Data\Item\"	"fr_2.bmd"	"Ba?�o Hộ Cu?�a Nư?? Thâ??n"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	20
6690	34	26	13	34	"Data\Item\"	"fr_3.bmd"	"Nanh sói"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	10
6691	35	26	13	35	"Data\Item\"	"fr_4.bmd"	"Ma?�nh Sư??ng"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6692	36	26	13	36	"Data\Item\"	"fr_5.bmd"	"Sư??ng Ga?�y"	0	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6693	37	26	13	37	"Data\Item\"	"fr_6.bmd"	"So?�i Tinh"	0	5	46	0	0	300	8	0	2	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	300	0	0	0	2	2	2	1	1	2	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6694	38	26	13	38	"Data\Item\"	"kanneck2.bmd"	"Nhẫn Moonstone"	0	4	0	0	0	21	10	0	1	1	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	21	0	0	3	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
6695	39	26	13	39	"Data\Item\"	"ring01.bmd"	"Nhâ?�n Biê?�n Hi??nh Chiê?�n Binh Xương"	0	4	32	0	0	10	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
6696	40	26	13	40	"Data\Item\"	"ring01.bmd"	"Nhâ?�n Bi?? Ngô"	0	4	32	0	0	10	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6697	41	26	13	41	"Data\Item\"	"ring01.bmd"	"Nhâ?�n Gia?�ng Sinh"	0	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6698	42	26	13	42	"Data\Item\"	"ring01.bmd"	"Nhâ?�n GM"	0	4	32	0	0	0	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	255	255	255	255	255	255	255	0	0	0	0	0	1	0	0	0
6699	43	26	13	43	"Data\Item\"	"monmark01.bmd"	"Bùa Tăng EXP"	0	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6700	44	26	13	44	"Data\Item\"	"monmark02.bmd"	"Bùa Thiên S�?"	0	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6701	45	26	13	45	"Data\Item\"	"monmark03.bmd"	"Bùa Không tăng EXP"	0	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6702	46	26	13	46	"Data\Item\"	"entrancegray.bmd"	"Ve?? Qua?�ng Trươ??ng Quy??"	0	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6703	47	26	13	47	"Data\Item\"	"entrancered.bmd"	"Ve?? Huyê?�t Lâu"	0	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6704	48	26	13	48	"Data\Item\"	"entrancebleu.bmd"	"Ve?? Kalima"	0	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6705	49	26	13	49	"Data\Item\"	"scrollpaper.bmd"	"Cô?? Thư"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6706	50	26	13	50	"Data\Item\"	"oath.bmd"	"Bi??nh Nươ?�c Ma thuật"	0	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6707	51	26	13	51	"Data\Item\"	"songbl.bmd"	"Cuộn Giâ?�y Ma?�u"	0	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
6708	52	26	13	52	"Data\Item\"	"condolstone.bmd"	"Linh Hô??n Condor"	0	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6709	53	26	13	53	"Data\Item\"	"condolwing.bmd"	"Lông Vu?? Condor"	0	30	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6710	54	26	13	54	"Data\Item\"	"resetfruit_power.bmd"	"Qua?? Tâ?�y Điê?�m Sư?�c Mạnh"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6711	55	26	13	55	"Data\Item\"	"resetfruit_quick.bmd"	"Qua?? Tâ?�y Điê?�m Nhanh Nhẹn"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6712	56	26	13	56	"Data\Item\"	"resetfruit_strenth.bmd"	"Qua?? Tâ?�y Điê?�m Thê?? Lực"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6713	57	26	13	57	"Data\Item\"	"resetfruit_energe.bmd"	"Qua?? Tâ?�y Điê?�m Năng Lượng"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6714	58	26	13	58	"Data\Item\"	"resetfruit_command.bmd"	"Qua?? Tâ?�y Điê?�m Chi?? Huy"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6715	59	26	13	59	"Data\Item\"	"sealmove.bmd"	"Vé Dịch Chuyển"	0	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6716	60	26	13	60	"Data\Item\"	"indulgence.bmd"	"Bùa Xám Hối"	0	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6717	61	26	13	61	"Data\Item\"	"entrancepurple.bmd"	"Vé Bạch Long Điện"	0	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6718	62	26	13	62	"Data\Item\"	"curemark.bmd"	"Bùa H�? Thân"	0	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6719	63	26	13	63	"Data\Item\"	"holinessmark.bmd"	"Bùa May Mắn"	0	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6720	64	26	13	64	"Data\Item\"	"demon.bmd"	"Đại Quy??"	0	5	45	0	0	1	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
6721	65	26	13	65	"Data\Item\"	"maria.bmd"	"Nư?? Thâ??n Hộ Mệnh"	0	5	45	0	0	1	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
6722	66	26	13	66	"Data\Item\"	"santa_village.bmd"	"Ve?? Mơ??i Ông Gia?? Noel"	0	11	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6723	67	26	13	67	"Data\Item\"	"xmas_deer.bmd"	"Tuâ??n Lộc Rudolph"	0	5	45	0	0	28	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	28	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6724	68	26	13	68	"Data\Item\"	"xmasring.bmd"	"Nhâ?�n Biê?�n Hi??nh Ngươ??i Tuyê?�t"	0	4	33	0	0	10	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0
6725	69	26	13	69	"Data\Item\"	"ressurection.bmd"	"Qu�? Cầu Hồi Sinh"	0	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6726	70	26	13	70	"Data\Item\"	"potalcharm.bmd"	"La bàn Định V�?"	0	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
6727	71	26	13	71	"Data\Item\"	"gamble_scyderx01.bmd"	"Kiếm / Chùy / Giáo"	0	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6728	72	26	13	72	"Data\Item\"	"gamble_wand01.bmd"	"Gậy"	0	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6729	73	26	13	73	"Data\Item\"	"gamble_bowx01.bmd"	"Cung / No??"	0	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6730	74	26	13	74	"Data\Item\"	"gamble_safterx01.bmd"	"Quyê??n Trượng"	0	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6731	75	26	13	75	"Data\Item\"	"gamble_stickx01.bmd"	"Gậy Ngă?�n"	0	0	0	0	0	0	8	0	2	3	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6732	76	26	13	76	"Data\Item\"	"pandapetring.bmd"	"Nhâ?�n Gâ?�u Tru?�c"	0	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6733	77	26	13	77	"Data\Item\"	"pandapetring_brown.bmd"	"Nhâ?�n Gâ?�u Tru?�c Nâu"	0	4	32	0	0	0	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6734	78	26	13	78	"Data\Item\"	"pandapetring_pink.bmd"	"Nhâ?�n Gâ?�u Tru?�c Hô??ng"	0	4	32	0	0	0	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6736	80	26	13	80	"Data\Item\"	"pandapet.bmd"	"Gâ?�u Tru?�c"	0	5	45	0	0	1	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
6737	81	26	13	81	"Data\Item\"	"suhocham01.bmd"	"Bùa Bảo H�?"	0	7	73	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6738	82	26	13	82	"Data\Item\"	"imteam_protect.bmd"	"Bu??a Ba?�o Hộ Vật Phâ?�m"	0	7	73	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6739	83	26	13	83	"Data\Item\"	"amulet_satan.bmd"	"Bu??a Ca?�nh Quy??"	0	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
6740	84	26	13	84	"Data\Item\"	"amulet_sky.bmd"	"Bu??a Ca?�nh Thiên Đươ??ng"	0	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
6741	85	26	13	85	"Data\Item\"	"amulet_elf.bmd"	"Bu??a Ca?�nh Tiên Nư??"	0	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
6742	86	26	13	86	"Data\Item\"	"amulet_disaster.bmd"	"Bu??a Ca?�nh Vu?? Linh"	0	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
6743	87	26	13	87	"Data\Item\"	"amulet_cloak.bmd"	"Bu??a A?�o Choa??ng Đê?? Vương"	0	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
6744	88	26	13	88	"Data\Item\"	"amulet_dragon.bmd"	"Bu??a Ca?�nh Rô??ng"	0	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
6745	89	26	13	89	"Data\Item\"	"amulet_soul.bmd"	"Bu??a Ca?�nh Linh Hô??n"	0	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
6746	90	26	13	90	"Data\Item\"	"amulet_spirit.bmd"	"Bu??a Ca?�nh Tinh Thâ??n"	0	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
